batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained,n_first_time_new_user_interactions,n_untrained_users_active,pct_untrained_users,window_unique_untrained_users
73,73000,0.0255884630274874,0.0130081300813008,0.0231037412772128,0.0188172043010752,0.0048387096774193,0.0081889575025955,0.0233191763191763,0.0102702702702702,0.0181052732013951,0.3351351351351351,62,161,185,2173,59868,161,62,0.33513513513513515,731
74,74000,0.0459566072472419,0.0263636363636363,0.0377340042286219,0.0,0.0,0.0,0.0302708191448898,0.0173652694610778,0.024854733324242,0.3413173652694611,57,155,167,2339,59868,155,57,0.3413173652694611,788
75,75000,0.0193653090042771,0.0161904761904761,0.0238757283565155,0.0213675213675213,0.0051282051282051,0.0198936492924483,0.0199075748526557,0.0131944444444444,0.0227972486099973,0.2708333333333333,39,101,144,2482,59868,101,39,0.2708333333333333,827
76,76000,0.0229974951673064,0.0160377358490566,0.0213659961391785,0.0260416666666666,0.00625,0.0202868297355074,0.0241435362023597,0.0123529411764705,0.0209597217283847,0.3764705882352941,64,173,170,2651,59868,173,64,0.3764705882352941,891
77,77000,0.042038332038332,0.0241666666666666,0.0376624830086839,0.0,0.0,0.0,0.0283404485651676,0.0162921348314606,0.0253904379833824,0.3258426966292135,58,154,178,2828,59868,154,58,0.3258426966292135,949
78,78000,0.030731922398589,0.0188034188034188,0.0258848009895204,0.0079365079365079,0.0015873015873015,0.0034667847113994,0.0227535273368606,0.0127777777777777,0.018038495292178,0.35,63,160,180,3007,59868,160,63,0.35,1012
79,79000,0.0258416563797553,0.0164179104477611,0.0221751421500526,0.0,0.0,0.0,0.0168096211402292,0.0106796116504854,0.0144246070296459,0.3495145631067961,36,96,103,3109,59868,96,36,0.34951456310679613,1048
80,80000,0.0172280752405937,0.0134453781512605,0.0197095354914678,0.0078125,0.0015625,0.0037062142620202,0.013935196467927,0.0092896174863387,0.0141127455533003,0.3497267759562841,64,171,183,3291,59868,171,64,0.34972677595628415,1112
81,81000,0.0362071732043536,0.0321428571428571,0.0365640283390183,0.0,0.0,0.0,0.0228676883395917,0.0203007518796992,0.0230930705299063,0.3684210526315789,49,130,133,133,59868,130,49,0.3684210526315789,49
82,82000,0.0357476938908442,0.0217391304347826,0.0321312176754414,0.0,0.0,0.0,0.0263524666503018,0.016025641025641,0.0236864745684343,0.2628205128205128,41,113,156,288,59868,113,41,0.26282051282051283,90
83,83000,0.0317386099286887,0.0174311926605504,0.0310207070499566,0.0166666666666666,0.004,0.0099741497116793,0.0269990051293107,0.0132075471698113,0.0244022927926367,0.3144654088050314,50,130,159,446,59868,130,50,0.31446540880503143,140
84,84000,0.01455613621967,0.0151785714285714,0.0186891447809702,0.0,0.0,0.0,0.0094784142825758,0.0098837209302325,0.0121696756713294,0.3488372093023256,60,170,172,617,59868,170,60,0.3488372093023256,200
85,85000,0.0301056972967286,0.0194029850746268,0.0275922161982061,0.0220125786163522,0.0056603773584905,0.020309236956557,0.0278119256921299,0.0155080213903743,0.0255280563061879,0.2834224598930481,53,141,187,803,59868,141,53,0.28342245989304815,253
86,86000,0.0291402302259747,0.0199999999999999,0.0277326832581018,0.0098039215686274,0.0019607843137254,0.0120224939757933,0.0230150641295479,0.0142857142857142,0.0227561636717805,0.3167701863354037,51,132,161,963,59868,132,51,0.3167701863354037,304
87,87000,0.037013499093331,0.0226890756302521,0.0325856630821169,0.0065359477124183,0.0019607843137254,0.003067181215835,0.0278702336790572,0.0164705882352941,0.0237301185222323,0.3,51,136,170,1132,59868,136,51,0.3,355
88,88000,0.0302089345839345,0.0166666666666666,0.0204001086522248,0.0065359477124183,0.0019607843137254,0.0029027638329986,0.0231485700783946,0.0122807017543859,0.015181602302631,0.2982456140350877,51,130,171,1302,59868,130,51,0.2982456140350877,406
89,89000,0.0251388151199912,0.0186274509803921,0.0237260452856785,0.0,0.0,0.0,0.0156351167209701,0.0115853658536585,0.0147564427996293,0.3780487804878049,62,166,164,1466,59868,166,62,0.3780487804878049,468
90,90000,0.0276101429553868,0.0211009174311926,0.0310931227590837,0.0292397660818713,0.0087719298245614,0.0209314179975632,0.0281697123421917,0.016867469879518,0.0276038626903688,0.3373493975903614,56,151,166,1631,59868,150,57,0.3433734939759036,524
91,91000,0.0296598796456381,0.0208,0.0285409242481036,0.0055555555555555,0.0016666666666666,0.0026071040334597,0.0218422610218275,0.0145945945945945,0.0201299555298407,0.3243243243243243,60,159,185,1815,59868,159,60,0.32432432432432434,584
92,92000,0.032228607918263,0.0183908045977011,0.0322828489996965,0.006060606060606,0.0018181818181818,0.0026916537360533,0.0220931142410015,0.0119718309859154,0.0208214705525107,0.3873239436619718,55,145,142,1956,59868,145,55,0.3873239436619718,639
