batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,update_emissions_mg,updated
93,93000,incremental,0.054767318197140015,0.1131578947368421,0.12071337535453273,0.5,0.09867613743161302,0.10789473684210525,0.1305670055843994,0.7105263157894737,0.24330125284072646,0.0,False
94,94000,incremental,0.05389220054315149,0.10810810810810811,0.1069059302549827,0.4594594594594595,0.0844865705051509,0.08648648648648648,0.10710304262054868,0.5405405405405406,0.1774156509450627,0.0,False
95,95000,incremental,0.0897897552635539,0.11212121212121212,0.13920281597965564,0.5757575757575758,0.14498729599902063,0.09999999999999999,0.14946289262722595,0.7272727272727273,0.2909085832390082,0.0,False
96,96000,incremental,0.0798205651725981,0.12000000000000001,0.10890751861115006,0.6666666666666666,0.11341889497499381,0.09499999999999999,0.11790355111150769,0.7,0.19302910052910052,0.0,False
97,97000,incremental,0.07271027855586679,0.09375,0.11482939302982814,0.5,0.10947670198129757,0.084375,0.1264282430092504,0.625,0.24785388222888222,0.0,False
98,98000,incremental,0.043621790046852314,0.11818181818181818,0.1293910844270136,0.5,0.06860632509830507,0.10681818181818178,0.126816607269244,0.6818181818181818,0.27634803921568624,0.0,False
99,99000,incremental,0.08872269808216235,0.10882352941176471,0.1393081904604172,0.6470588235294118,0.14051333757402606,0.10441176470588234,0.15418212144164267,0.7941176470588235,0.31077476445123503,0.0,False
100,100000,incremental,0.05419589480050187,0.06666666666666668,0.08997176812063273,0.4,0.11532449008582939,0.06555555555555556,0.10921881802803882,0.6444444444444445,0.23992142293741878,253.63934421218133,True
101,101000,incremental,0.07049926131128463,0.08823529411764706,0.09865777232874771,0.47058823529411764,0.13523210844536177,0.07205882352941177,0.11068830378047412,0.7647058823529411,0.2179976567474291,0.0,False
102,102000,incremental,0.06590721943007098,0.08181818181818183,0.09581983799372275,0.45454545454545453,0.11622216226127842,0.07727272727272727,0.11626418346814212,0.6363636363636364,0.19047341547341548,0.0,False
103,103000,incremental,0.05731678959397365,0.09677419354838711,0.11031603464329104,0.45161290322580644,0.10843863436139602,0.09999999999999999,0.12866149544831695,0.6774193548387096,0.2198072984363307,0.0,False
104,104000,incremental,0.08544174100924523,0.13793103448275862,0.15293208304093475,0.6206896551724138,0.13363700515161334,0.11724137931034484,0.16191286541184902,0.7931034482758621,0.28799261083743843,0.0,False
105,105000,incremental,0.07089008069975243,0.0945945945945946,0.10931991452401346,0.5135135135135135,0.10507042998258265,0.07567567567567568,0.11490662335987045,0.6756756756756757,0.24668694668694666,0.0,False
106,106000,incremental,0.053529342203889184,0.14193548387096774,0.14772973687312654,0.5483870967741935,0.08096148790372737,0.11774193548387096,0.14164074995205056,0.6129032258064516,0.23325652841781871,0.0,False
