batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_first_time_new_user_interactions,n_untrained_users_active,pct_untrained_users,n_unique_users,window_unique_users,window_unique_untrained_users,n_users_trained
881,881000,0.04310344827586207,0.005172413793103449,0.01810268664865893,0.00666163901458019,0.0010558069381598793,0.002654776219623072,0.014237355635205097,0.0019115890083632023,0.00586616978551583,0.43847072879330945,367,758,395,663,0.7921146953405018,837,837,663,65679
882,882000,0.01461038961038961,0.0019480519480519483,0.005514432847362347,0.005255255255255256,0.0006006006006006007,0.0020245048624553596,0.00701219512195122,0.000853658536585366,0.0026799303620598427,0.43414634146341463,356,806,399,666,0.8121951219512196,820,1635,1313,65679
883,883000,0.015452538631346576,0.0026490066225165563,0.0076948947487297005,0.0030120481927710845,0.00030120481927710846,0.0014522034441337211,0.0053169734151329254,0.0007361963190184048,0.002608824777868682,0.4441717791411043,362,808,420,664,0.8147239263803681,815,2406,1941,65679
884,884000,0.009375,0.0018750000000000004,0.007252287394214593,0.0027216174183514776,0.0004665629860031105,0.0010714535128624214,0.004047322540473225,0.0007471980074719802,0.002303001982372194,0.44084682440846823,354,778,400,643,0.800747198007472,803,3155,2548,65679
885,885000,0.010485651214128035,0.0019867549668874177,0.003707371346226737,0.005053449951409135,0.0008746355685131196,0.0030987368726244943,0.006033452807646356,0.001075268817204301,0.0032085383129039913,0.41935483870967744,351,807,397,686,0.8195937873357229,837,3912,3179,65679
886,886000,0.01730769230769231,0.002564102564102564,0.011397938197135363,0.006429277942631058,0.000741839762611276,0.0035539304041787103,0.008473895582329317,0.0010843373493975906,0.005028225844782612,0.43012048192771085,357,797,406,674,0.8120481927710843,830,4666,3803,65679
887,887000,0.014957264957264956,0.0019230769230769234,0.0076986235882059665,0.0004975124378109452,0.00014925373134328358,0.0002709578993094816,0.003228410008071025,0.00048426150121065375,0.0016737615887378733,0.4515738498789346,373,776,418,670,0.8111380145278451,826,5419,4423,65679
888,888000,0.021897810218978103,0.0029197080291970805,0.010973636885033201,0.004712301587301587,0.000744047619047619,0.0019358582997838557,0.007622579316028017,0.001112484548825711,0.003466359741290852,0.45982694684796044,372,831,454,672,0.830655129789864,809,6154,5043,65679
889,889000,0.006060606060606061,0.0006060606060606061,0.00202020202020202,0.009774436090225564,0.0010526315789473684,0.004461852658776472,0.009036144578313253,0.000963855421686747,0.0039764642788189,0.3927710843373494,326,792,380,665,0.8012048192771084,830,6876,5637,65679
890,890000,0.01282051282051282,0.0020979020979020983,0.007872591761406056,0.004936530324400564,0.0007052186177715092,0.0034899794436369425,0.006259780907668231,0.0009389671361502348,0.004225558741102886,0.4295774647887324,366,814,404,709,0.8321596244131455,852,7637,6278,65679
891,891000,0.008771929824561403,0.0013157894736842105,0.003235915529871513,0.01016260162601626,0.0013719512195121953,0.0056103364032826526,0.009900990099009901,0.0013613861386138615,0.005163663169670657,0.42574257425742573,344,797,392,656,0.8118811881188119,808,8339,6867,65679
892,892000,0.008064516129032258,0.0012903225806451613,0.0030476742764136058,0.005400448339107397,0.0008559201141226818,0.003049989728947873,0.005882843791722297,0.0009345794392523365,0.0030495704589212237,0.4427570093457944,379,814,433,701,0.8189252336448598,856,9086,7492,65679
893,893000,0.0189873417721519,0.0018987341772151902,0.010230980205377911,0.0026078710289236602,0.00042674253200568996,0.0010982809039641116,0.005613627564847077,0.000696864111498258,0.0027742001718193735,0.45993031358885017,396,807,449,703,0.8164924506387921,861,9855,8140,65679
894,894000,0.006993006993006993,0.0006993006993006993,0.00301172418233142,0.003978958726733207,0.000741839762611276,0.0021384371883562416,0.004506509402470235,0.0007343941248470012,0.002291289134670135,0.41003671970624234,335,819,399,674,0.824969400244798,817,10548,8734,65679
895,895000,0.009070294784580499,0.001360544217687075,0.0031070193853439303,0.005966469428007889,0.0008875739644970414,0.002543685304284468,0.006520858647225598,0.0009720534629404617,0.002644305121922063,0.4398541919805589,362,816,430,676,0.8213851761846902,823,11283,9357,65679
896,896000,0.008741258741258742,0.0013986013986013986,0.0034700700745456782,0.004728132387706856,0.0005673758865248227,0.0030992099514499318,0.005404874213836478,0.0007075471698113207,0.003161748863717257,0.45754716981132076,388,821,428,705,0.8313679245283019,848,12012,9980,65679
897,897000,0.021875,0.0025,0.00877448013201743,0.005701078582434515,0.0007704160246533128,0.003721962300384458,0.008899876390605686,0.001112484548825711,0.004721224170670336,0.41409147095179233,335,781,386,649,0.8022249690976514,809,12686,10545,65679
898,898000,0.026620370370370367,0.003472222222222222,0.015080530625298797,0.004406428201140487,0.0006220839813374806,0.003207906105598872,0.008470986869970352,0.0011435832274459977,0.005380279588237741,0.4383735705209657,345,793,413,643,0.8170266836086404,787,13340,11110,65679
899,899000,0.009937888198757764,0.002484472049689441,0.004916704940388699,0.007260596546310832,0.001098901098901099,0.004139219395976946,0.007800751879699247,0.0013784461152882206,0.0042960805145863335,0.4197994987468672,335,782,393,637,0.7982456140350878,798,14005,11664,65679
900,900000,0.0,0.0,0.0,0.005142405063291139,0.0006329113924050633,0.002692949290646532,0.004124365482233503,0.0005076142131979696,0.00215982734985864,0.41624365482233505,328,784,421,632,0.8020304568527918,788,14649,12211,65679
901,901000,0.015053763440860212,0.0019354838709677422,0.005601465135811662,0.002641690682036503,0.0004322766570605188,0.0019762865310586288,0.004907734589713388,0.000706713780918728,0.002638127147945225,0.4216725559481743,358,796,407,694,0.817432273262662,849,849,694,65679
902,902000,0.010429447852760737,0.00245398773006135,0.0073095277402135846,0.002527216174183515,0.0004665629860031105,0.002086980623595764,0.004125310173697271,0.00086848635235732,0.003143153303507309,0.40074441687344914,323,772,386,643,0.7977667493796526,806,1630,1323,65679
903,903000,0.008771929824561403,0.0011695906432748538,0.005482475730726238,0.002242152466367713,0.00029895366218236175,0.0008247246190605344,0.0035714285714285713,0.0004761904761904762,0.001772909666792481,0.43214285714285716,363,791,426,669,0.7964285714285714,840,2433,1972,65679
904,904000,0.012738095238095238,0.002857142857142857,0.005281335995795249,0.007142857142857143,0.0009022556390977445,0.002989029572241295,0.008115942028985508,0.0012422360248447205,0.0033876915589463306,0.4583850931677019,369,817,441,665,0.8260869565217391,805,3194,2607,65679
905,905000,0.012424698795180723,0.0018072289156626509,0.006603498974606473,0.002426672293732855,0.0004431314623338258,0.0009118912227948495,0.004395441450601593,0.000711743772241993,0.002032658585547791,0.4151838671411625,350,785,399,677,0.8030842230130486,843,3983,3249,65679
906,906000,0.0,0.0,0.0,0.0014727540500736377,0.0001472754050073638,0.0005246055774786778,0.0011904761904761906,0.00011904761904761905,0.00042405617512859784,0.4511904761904762,379,808,445,679,0.8083333333333333,840,4755,3879,65679
907,907000,0.017123287671232876,0.0027397260273972603,0.008295562835296148,0.007273175542406312,0.0010355029585798817,0.0028659987160329172,0.009022708840227088,0.0013381995133819953,0.003830373851571155,0.4367396593673966,359,800,410,676,0.8223844282238443,822,5500,4506,65679
908,908000,0.020958083832335328,0.0029940119760479044,0.01239870351969734,0.0019550342130987292,0.0002932551319648094,0.0008123361615846685,0.0056929721240675316,0.0008244994110718493,0.003091397820954298,0.3910482921083628,332,789,385,682,0.8032979976442874,849,6260,5137,65679
909,909000,0.0,0.0,0.0,0.0015258215962441314,0.0004225352112676057,0.0009761541432556613,0.0012835703001579778,0.0003554502369668247,0.0008211723243027483,0.4561611374407583,385,842,440,710,0.8412322274881516,844,7013,5787,65679
910,910000,0.01079136690647482,0.0021582733812949644,0.008017359914441333,0.0010822510822510823,0.0002886002886002886,0.00042917869859812906,0.002704326923076923,0.0006009615384615385,0.0016969157046103954,0.4411057692307692,367,821,418,693,0.8329326923076923,832,7760,6423,65679
911,911000,0.016129032258064516,0.0019354838709677422,0.00588946021091389,0.0006811989100817438,0.00013623978201634878,0.0002635237106502327,0.003374578177727784,0.00044994375703037124,0.0012444237753756172,0.4544431946006749,404,817,445,734,0.8256467941507312,889,8549,7087,65679
912,912000,0.03580246913580247,0.004444444444444445,0.013730174391954569,0.004936530324400564,0.0005641748942172074,0.002795550984077278,0.009873617693522905,0.001184834123222749,0.0045445725007401145,0.42890995260663506,362,825,398,709,0.840047393364929,844,9303,7734,65679
913,913000,0.02832244008714597,0.003921568627450981,0.01167080976038905,0.0009456264775413711,0.00028368794326241134,0.000447094199218631,0.005827505827505828,0.0009324009324009324,0.002448525995091678,0.42773892773892774,367,806,405,705,0.8216783216783217,858,10071,8381,65679
914,914000,0.016556291390728478,0.0019867549668874177,0.011214744394816362,0.0036443148688046646,0.0004373177842565598,0.001543039170740951,0.005973715651135006,0.0007168458781362008,0.0032878748802217003,0.41935483870967744,351,813,397,686,0.8195937873357229,837,10821,9007,65679
915,915000,0.008,0.0008,0.0028496574968641776,0.00725925925925926,0.001037037037037037,0.0038129949116360354,0.0073750000000000005,0.001,0.0036624734405779325,0.415,332,841,413,675,0.84375,800,11500,9598,65679
916,916000,0.0031446540880503146,0.000628930817610063,0.0014918095142723033,0.005451713395638629,0.0006230529595015577,0.003993912919032071,0.004993757802746567,0.0006242197253433209,0.0034972407076003563,0.41947565543071164,336,777,398,642,0.8014981273408239,801,12173,10164,65679
917,917000,0.0035714285714285713,0.0007142857142857143,0.0043796228054675595,0.008093070308548306,0.0009104704097116845,0.003166998484092137,0.007300792657488527,0.0008760951188986232,0.0033794733338950896,0.4305381727158949,344,813,393,659,0.8247809762202754,799,12854,10746,65679
918,918000,0.03164556962025317,0.0031645569620253164,0.012251151615825805,0.004283489096573208,0.0006230529595015577,0.00323459066889329,0.0096875,0.0011250000000000001,0.005015361455912462,0.41625,333,804,408,642,0.8025,800,13528,11306,65679
919,919000,0.015267175572519083,0.002290076335877863,0.011125912413663067,0.004002911208151383,0.0005822416302765648,0.002475484322319258,0.005806845965770171,0.0008557457212713936,0.00386082182839021,0.43765281173594134,358,831,414,687,0.8398533007334963,818,14225,11909,65679
920,920000,0.0013513513513513514,0.0006756756756756757,0.0007229265700490796,0.003067484662576687,0.0004601226993865031,0.001101260997962635,0.0027500000000000003,0.0005,0.0010312691287986272,0.42125,337,805,396,652,0.815,800,14885,12470,65679
921,921000,0.008683473389355743,0.0017647058823529415,0.00476179111967399,0.0,0.0,0.0,0.001778542742398164,0.0003614457831325302,0.0009753066148729859,0.39036144578313253,324,776,358,660,0.7951807228915663,830,830,660,65679
922,922000,0.01592356687898089,0.0019108280254777072,0.009724584311787287,0.0007309941520467836,0.00014619883040935673,0.0003193091181552108,0.0035671819262782403,0.0004756242568370987,0.0020751096002006755,0.4173602853745541,351,793,407,684,0.8133174791914387,841,1657,1338,65679
923,923000,0.0031847133757961785,0.0006369426751592357,0.0011756413807615807,0.0030441400304414,0.00030441400304414006,0.0008799538091868733,0.003071253071253071,0.0003685503685503686,0.0009369844587412088,0.40294840294840295,328,799,395,657,0.8071253071253072,814,2442,1978,65679
924,924000,0.04202524383247275,0.006024096385542169,0.02193362918574382,0.003409090909090909,0.0004545454545454546,0.0025846135254209554,0.011169722126138591,0.0015738498789346247,0.006473156624226761,0.3801452784503632,314,794,354,660,0.7990314769975787,826,3230,2614,65679
925,925000,0.013513513513513514,0.0013513513513513514,0.005316782062036589,0.002170767004341534,0.0002894356005788712,0.0007726082686018711,0.004171632896305125,0.0004767580452920143,0.0015742026922351707,0.4362336114421931,366,805,421,691,0.8235995232419547,839,4017,3268,65679
926,926000,0.009554140127388535,0.0012738853503184715,0.0030168186184551344,0.0018365472910927456,0.0004132231404958678,0.0014015225351252851,0.0032087580218950543,0.0005662514156285391,0.0016887269349925402,0.4292185730464326,379,813,415,726,0.8221970554926388,883,4836,3952,65679
927,927000,0.012269938650306749,0.0018404907975460125,0.008320289491460258,0.003676470588235294,0.00044117647058823536,0.0017668541171677748,0.005338078291814947,0.000711743772241993,0.0030340071017581362,0.41874258600237246,353,795,394,680,0.8066429418742586,843,5590,4576,65679
928,928000,0.007142857142857143,0.0014285714285714286,0.005526468674779166,0.007713884992987377,0.000841514726507714,0.0036442137466518895,0.0076201641266119575,0.0009378663540445487,0.003953141870846284,0.4349355216881594,371,822,415,713,0.835873388042204,853,6352,5230,65679
929,929000,0.012396694214876033,0.0016528925619834713,0.007019315623054725,0.001375515818431912,0.0001375515818431912,0.0004585052728106373,0.00294811320754717,0.0003537735849056604,0.001394658636465749,0.4658018867924528,395,842,450,727,0.8573113207547169,848,7123,5904,65679
930,930000,0.0,0.0,0.0,0.005162241887905605,0.0005899705014749262,0.0018465358034595327,0.004326328800988875,0.0004944375772558715,0.0015475293878189904,0.43139678615574784,349,810,397,678,0.8380716934487021,809,7835,6520,65679
931,931000,0.03254437869822485,0.0035502958579881664,0.012338962177981637,0.00291970802919708,0.00029197080291970805,0.0023809193482795,0.008782201405152224,0.000936768149882904,0.004351539065164349,0.3770491803278688,322,794,365,685,0.8021077283372365,854,8591,7141,65679
932,932000,0.022431865828092243,0.00440251572327044,0.012903520511535989,0.008645533141210375,0.0008645533141210376,0.0032455764023750023,0.011215318483782728,0.0015240328253223916,0.00504582624218344,0.4138335287221571,353,801,404,694,0.813599062133646,853,9346,7775,65679
933,933000,0.007407407407407407,0.0011111111111111111,0.004327615050302168,0.005636070853462158,0.0006441223832528181,0.004236601857602992,0.006034124011652101,0.0007490636704119852,0.004257054260456739,0.3782771535580524,303,755,347,621,0.7752808988764045,801,10029,8323,65679
934,934000,0.0,0.0,0.0,0.001955307262569832,0.0004189944134078213,0.0008459544633594872,0.0016431924882629107,0.0003521126760563381,0.0007109194785978788,0.431924882629108,368,831,403,716,0.8403755868544601,852,10791,8986,65679
935,935000,0.007532956685499058,0.0011299435028248588,0.0043626933696682855,0.0030864197530864196,0.00030864197530864197,0.0010838235864510345,0.00404040404040404,0.0004848484848484849,0.0017872901944867355,0.4024242424242424,332,779,387,648,0.7854545454545454,825,11492,9566,65679
936,936000,0.001342281879194631,0.0006711409395973155,0.0011381214942067655,0.004880429477794045,0.0005856515373352855,0.0026075021769522075,0.0042467948717948715,0.0006009615384615385,0.0023443558767970744,0.44591346153846156,371,801,407,683,0.8209134615384616,832,12191,10152,65679
937,937000,0.018243243243243244,0.002702702702702703,0.008917393858053964,0.004392386530014641,0.0005856515373352855,0.001893328033603556,0.0068592057761732855,0.0009626955475330927,0.0031443048591374436,0.43441636582430804,361,796,406,683,0.8219013237063778,831,12899,10753,65679
938,938000,0.012304250559284116,0.0020134228187919465,0.005599393418786192,0.004084720121028744,0.0006051437216338881,0.0015995426636298468,0.005596707818930041,0.0008641975308641975,0.002335317679084533,0.3950617283950617,320,801,363,661,0.8160493827160494,810,13559,11319,65679
939,939000,0.00684931506849315,0.0006849315068493151,0.0021607183341488274,0.0021398002853067048,0.0002853067047075606,0.001152880228752504,0.0029515938606847697,0.00035419126328217244,0.0013266043885964982,0.40613931523022434,344,815,384,701,0.8276269185360094,847,14277,11941,65679
940,940000,0.01282051282051282,0.002797202797202797,0.009468946924829455,0.0031496062992125984,0.0004724409448818898,0.001232282725727171,0.004927163667523564,0.0008997429305912596,0.002746219718621293,0.42930591259640105,334,789,407,635,0.8161953727506427,778,14913,12485,65679
941,941000,0.006802721088435374,0.0006802721088435375,0.0029297725039006332,0.0069547938400397425,0.0010432190760059613,0.0037345165207678887,0.006927465362673187,0.00097799511002445,0.0035898987084457784,0.42665036674816625,349,812,402,671,0.8202933985330073,818,818,671,65679
942,942000,0.020161290322580645,0.002419354838709678,0.010608587716013942,0.0048371647509578555,0.0008620689655172415,0.0037272176641894735,0.007154471544715448,0.0010975609756097562,0.00476781508666049,0.46219512195121953,379,831,441,696,0.848780487804878,820,1620,1356,65679
943,943000,0.005175983436853002,0.0012422360248447205,0.0022340025445838083,0.009782070331847451,0.001337295690936107,0.005083156045327534,0.008892885691446842,0.0013189448441247003,0.004533139602138398,0.4292565947242206,358,803,409,673,0.8069544364508393,834,2417,2009,65679
944,944000,0.012,0.0016,0.003947577791250992,0.004082612872238232,0.0005763688760806917,0.0015773157620447816,0.005291005291005291,0.0007326007326007327,0.0019390773660139832,0.41025641025641024,336,829,383,694,0.8473748473748474,819,3195,2673,65679
945,945000,0.014720558882235528,0.0023952095808383233,0.007152591855343536,0.0,0.0,0.0,0.00302006552006552,0.0004914004914004914,0.0014674236361699885,0.4213759213759214,343,782,421,647,0.7948402948402948,814,3950,3286,65679
946,946000,0.0004901960784313725,0.0007352941176470588,0.0016183218110152953,0.004291845493562232,0.00042918454935622326,0.0034146678215086434,0.0036726546906187623,0.0004790419161676647,0.0031220893096199063,0.42634730538922155,356,812,403,699,0.837125748502994,835,4713,3933,65679
947,947000,0.016791044776119403,0.0029850746268656717,0.008028338925411034,0.0034925112499160456,0.0005641748942172074,0.0013180540723518935,0.005606394396429984,0.0009489916963226572,0.002384694843775292,0.398576512455516,336,827,381,709,0.8410438908659549,843,5494,4603,65679
948,948000,0.0032175032175032173,0.0013513513513513514,0.0017754251556609145,0.006656804733727811,0.0008875739644970416,0.0041316894389709325,0.006039066111881646,0.0009708737864077671,0.003708476922065735,0.4381067961165049,361,787,401,676,0.8203883495145631,824,6247,5227,65679
949,949000,0.024390243902439025,0.002439024390243903,0.018389101684088742,0.0040595399188092015,0.0005412719891745603,0.002125094926063632,0.0069605568445475635,0.0008120649651972158,0.004445829069030092,0.4234338747099768,365,849,399,739,0.857308584686775,862,7040,5920,65679
950,950000,0.018867924528301886,0.001886792452830189,0.010706400528429375,0.005934718100890208,0.0005934718100890209,0.0025215894879755552,0.008403361344537815,0.0008403361344537816,0.0040838763492386495,0.40936374549819926,341,808,396,674,0.8091236494597839,833,7793,6542,65679
951,951000,0.012195121951219513,0.0012195121951219512,0.0044616253276669165,0.0048277375466315555,0.0007680491551459293,0.0028718505441560254,0.006310254163014899,0.0008588957055214724,0.003191756144764352,0.42208588957055215,344,795,402,651,0.7987730061349694,815,8535,7152,65679
952,952000,0.04045893719806763,0.0050724637681159425,0.0289322682471632,0.005722460658082976,0.0005722460658082976,0.0028244261535893553,0.011449621664675426,0.0013142174432497014,0.007128944921705473,0.42054958183990443,352,824,393,699,0.8351254480286738,837,9277,7789,65679
953,953000,0.006944444444444444,0.0006944444444444445,0.0024736610215834874,0.004332313965341488,0.0007645259938837921,0.0026937102233337788,0.004803675856307435,0.0007518796992481205,0.0026540020967021475,0.43609022556390975,348,817,401,654,0.8195488721804511,798,9981,8377,65679
954,954000,0.03164556962025317,0.0037974683544303805,0.01702396223885513,0.0056634304207119745,0.0008090614886731392,0.0022321254861180106,0.01095360824742268,0.0014175257731958765,0.005243865443505207,0.39948453608247425,310,770,375,618,0.7963917525773195,776,10639,8916,65679
955,955000,0.003205128205128205,0.000641025641025641,0.001239912843700454,0.005813953488372093,0.0005813953488372093,0.002849908270656452,0.00533175355450237,0.0005924170616113745,0.002552326177522405,0.4075829383886256,344,796,379,688,0.8151658767772512,844,11355,9517,65679
956,956000,0.023178807947019868,0.0026490066225165563,0.01706894224947185,0.0022344900105152467,0.0006309148264984228,0.0011877851346140918,0.006263269639065817,0.0010191082802547772,0.004242631917217303,0.4152866242038217,326,805,387,634,0.8076433121019109,785,12031,10082,65679
957,957000,0.016233766233766232,0.0019480519480519483,0.013271582797654878,0.0033865505563618775,0.00043541364296081285,0.0021142697382373846,0.005733491498616054,0.000711743772241993,0.004152497746719347,0.4151838671411625,350,812,387,689,0.8173190984578885,843,12780,10711,65679
958,958000,0.026143790849673203,0.0026143790849673205,0.010112231572046425,0.00345679012345679,0.0005925925925925926,0.0027493059277539735,0.0076489533011272134,0.0009661835748792269,0.0041098465359384485,0.392512077294686,325,797,361,675,0.8152173913043478,828,13496,11318,65679
959,959000,0.024305555555555556,0.003472222222222222,0.00896501264146552,0.0031073446327683617,0.0004237288135593221,0.002068557077465643,0.006690140845070423,0.0009389671361502348,0.0032341552009585795,0.426056338028169,363,826,409,708,0.8309859154929577,852,14212,11942,65679
960,960000,0.015250544662309367,0.0026143790849673205,0.00882256631127357,0.007436260623229462,0.00113314447592068,0.003376655767195011,0.008828094683740784,0.0013969732246798604,0.004346649146990145,0.41327124563445866,355,793,387,706,0.8218859138533178,859,14937,12558,65679
961,961000,0.003968253968253968,0.0007936507936507937,0.004866247561630622,0.005193236714975845,0.0007246376811594203,0.002419524883235337,0.005004084967320261,0.0007352941176470589,0.002797327649752256,0.4338235294117647,354,804,408,690,0.8455882352941176,816,816,690,65679
962,962000,0.008169934640522876,0.0013071895424836603,0.007386448910658174,0.0029455081001472753,0.00044182621502209137,0.00129537109102256,0.00390625,0.0006009615384615385,0.0024154851612199746,0.44711538461538464,372,796,410,679,0.8161057692307693,832,1620,1346,65679
963,963000,0.014184397163120567,0.0014184397163120568,0.005291783225951218,0.004316546762589928,0.0004316546762589929,0.0016257738152188567,0.005980861244019139,0.0005980861244019139,0.00224408401487587,0.4043062200956938,338,820,387,695,0.8313397129186603,836,2415,2012,65679
964,964000,0.030785562632696394,0.003821656050955414,0.01658110827596827,0.0058997050147492625,0.0005899705014749262,0.0044510067268525065,0.010578842315369262,0.0011976047904191619,0.0067317563594407395,0.4179640718562874,349,788,404,678,0.8119760479041916,835,3196,2655,65679
965,965000,0.012903225806451613,0.0012903225806451613,0.007296320990783597,0.0006373937677053824,0.00028328611898017,0.0003375742315239679,0.002845528455284553,0.0004645760743321719,0.0015903102915532856,0.43902439024390244,378,798,416,706,0.8199767711962834,861,4008,3324,65679
966,966000,0.028481012658227847,0.0031645569620253164,0.01578412503187948,0.0,0.0,0.0,0.005357142857142857,0.0005952380952380953,0.0029689187559963784,0.3964285714285714,333,814,388,682,0.8119047619047619,840,4779,3964,65679
967,967000,0.012903225806451613,0.0012903225806451613,0.004643492802524393,0.001851851851851852,0.0002962962962962963,0.0006733645278466732,0.00391566265060241,0.0004819277108433735,0.0014147740249250429,0.38795180722891565,322,795,363,675,0.8132530120481928,830,5547,4599,65679
968,968000,0.008275862068965517,0.0013793103448275863,0.007729733122065477,0.004414125200642055,0.0005617977528089888,0.0018387440274713089,0.005067511251875313,0.0007001166861143525,0.002835469136825048,0.4200700116686114,360,818,403,712,0.8308051341890315,857,6324,5261,65679
969,969000,0.009259259259259259,0.001388888888888889,0.003218790501865704,0.006448412698412698,0.000744047619047619,0.004715295733953619,0.006944444444444444,0.0008578431372549021,0.004451206575349869,0.42892156862745096,350,819,398,672,0.8235294117647058,816,7071,5892,65679
970,970000,0.018518518518518517,0.0018518518518518521,0.008831336778230822,0.0017467248908296944,0.0002911208151382824,0.0006279077425978026,0.0049469964664310955,0.0005889281507656066,0.0021932263571708874,0.4216725559481743,358,788,401,687,0.8091872791519434,849,7816,6515,65679
971,971000,0.015625,0.003125,0.006766505577800674,0.0045662100456621,0.0006088280060882801,0.0022064280791803848,0.006731946144430845,0.001101591187270502,0.0030994665122027177,0.40024479804161567,327,784,379,657,0.8041615667074663,817,8530,7111,65679
972,972000,0.005780346820809248,0.0017341040462427748,0.0051343683982519985,0.005184033177812337,0.0006220839813374806,0.0019519127578310248,0.005310457516339869,0.0008578431372549021,0.0026266245541457654,0.3909313725490196,319,782,374,643,0.7879901960784313,816,9247,7688,65679
973,973000,0.008179959100204498,0.001226993865030675,0.00289503753860929,0.0015772870662460567,0.0001577287066246057,0.0009951573400180718,0.002927645336679213,0.00037641154328732756,0.0013837150217876687,0.4015056461731493,320,790,383,634,0.795483061480552,797,9943,8262,65679
974,974000,0.007469654528478057,0.0013071895424836603,0.0036858899296220837,0.003125,0.000744047619047619,0.00250063741197548,0.0039307359307359305,0.0008484848484848484,0.002720447878884487,0.4036363636363636,333,795,369,672,0.8145454545454546,825,10661,8860,65679
975,975000,0.01827956989247312,0.0025806451612903226,0.007222583209315587,0.008056394763343404,0.000906344410876133,0.0030262915290229907,0.009995920032639738,0.0012239902080783353,0.0038224056176953927,0.4283965728274174,350,794,400,662,0.8102815177478581,817,11363,9445,65679
976,976000,0.00510204081632653,0.001360544217687075,0.002282961326580771,0.0058309037900874635,0.0005830903790087463,0.0020859224449578523,0.005702280912364946,0.0007202881152460985,0.0021206940123030733,0.44417767106842737,370,822,429,686,0.8235294117647058,833,12066,10050,65679
977,977000,0.025477707006369428,0.0031847133757961785,0.016797634717937385,0.005817099567099567,0.0008116883116883117,0.0027203511330260066,0.009810263044415696,0.00129366106080207,0.0055795148106858854,0.39715394566623546,307,760,361,616,0.796895213454075,773,12734,10592,65679
978,978000,0.006756756756756757,0.0006756756756756757,0.0021315194377414105,0.009198813056379823,0.001335311572700297,0.005013689432265791,0.008759124087591242,0.0012165450121654502,0.0044947585816701606,0.41849148418491483,344,803,392,674,0.8199513381995134,822,13435,11187,65679
979,979000,0.0,0.0,0.0,0.008857808857808857,0.000979020979020979,0.006196556979524122,0.007442224833529181,0.0008225616921269096,0.005206272902890419,0.4406580493537015,375,839,437,715,0.8401880141010576,851,14159,11825,65679
980,980000,0.005847953216374269,0.0005847953216374269,0.005847953216374269,0.005810882197569994,0.0009508716323296354,0.0027951131449606495,0.005818786367414796,0.0008728179551122194,0.0034460304170451004,0.39900249376558605,320,784,374,631,0.786783042394015,802,14808,12370,65679
981,981000,0.015873015873015872,0.0015873015873015873,0.006140520749754629,0.0027624309392265192,0.00041436464088397796,0.0016635115988791244,0.004705882352941176,0.000588235294117647,0.002327162367126552,0.45176470588235296,384,853,442,724,0.851764705882353,850,850,724,65679
982,982000,0.015250544662309367,0.0019607843137254906,0.0054270588408916,0.006797583081570997,0.0007552870090634441,0.00484221205060067,0.00838445807770961,0.00098159509202454,0.004952005374422158,0.4,326,793,374,662,0.8122699386503067,815,1647,1376,65679
983,983000,0.009212920837124659,0.003821656050955414,0.008753160184458783,0.0015408320493066256,0.00015408320493066256,0.0005960752037512197,0.0030352711804324706,0.0008684863523573202,0.0021849862980081523,0.41811414392059554,337,782,390,649,0.8052109181141439,806,2427,2008,65679
984,984000,0.001886792452830189,0.001257861635220126,0.001355343218738891,0.0021929824561403508,0.0005847953216374269,0.0010417719679287826,0.002135231316725979,0.000711743772241993,0.0011009152999321126,0.4128113879003559,348,794,388,684,0.8113879003558719,843,3229,2661,65679
985,985000,0.019230769230769232,0.002797202797202797,0.009291783700557322,0.006882989183874139,0.0010324483775811211,0.004369088294912997,0.009033698741372309,0.0013398294762484776,0.005226512707832776,0.43727161997563946,359,809,400,678,0.8258221680876979,821,4009,3307,65679
986,986000,0.03146853146853147,0.0034965034965034965,0.01635453438491735,0.0014326647564469914,0.00014326647564469916,0.0005103254829627825,0.006539833531510107,0.000713436385255648,0.0032044061880513713,0.44589774078478,375,809,424,698,0.8299643281807372,841,4785,3958,65679
987,987000,0.021739130434782608,0.0021739130434782613,0.010376519921995933,0.0017730496453900709,0.00028368794326241134,0.0006072638380548419,0.0050415183867141165,0.0005931198102016608,0.002206501488806764,0.44483985765124556,375,837,415,705,0.8362989323843416,843,5573,4627,65679
988,988000,0.02112676056338028,0.0028169014084507044,0.00923896706269268,0.009868421052631578,0.0013157894736842107,0.005362585455712226,0.011803874092009685,0.0015738498789346247,0.006028985199285136,0.43341404358353514,358,812,408,684,0.8280871670702179,826,6323,5259,65679
989,989000,0.024817518248175185,0.0036496350364963502,0.016891800052349488,0.00362844702467344,0.00043541364296081285,0.0013363209300993246,0.0071428571428571435,0.0009685230024213075,0.003916345917688031,0.4297820823244552,355,803,397,689,0.8341404358353511,826,7050,5882,65679
990,990000,0.014880952380952384,0.002380952380952381,0.006354364575919019,0.0012437810945273632,0.00029850746268656717,0.0005969391482918162,0.003977724741447891,0.0007159904534606206,0.001751172408245718,0.4116945107398568,345,797,397,670,0.7995226730310262,838,7782,6492,65679
