batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,batch_emissions_mg,update_emissions_mg,updated
126,126000,incremental,0.04490935427042674,0.07692307692307694,0.07125859930536066,0.5128205128205128,0.0797058756222283,0.07435897435897437,0.08578259508660423,0.6923076923076923,0.14360259733562897,14.122002756173854,0.0,False
127,127000,incremental,0.07291296844068076,0.1121951219512195,0.13637641386463173,0.4878048780487805,0.12528165706716352,0.10243902439024388,0.14456988669307777,0.6829268292682927,0.2797377080913666,13.813319351203141,0.0,False
128,128000,incremental,0.04608489914764742,0.0810810810810811,0.11625393885486265,0.4594594594594595,0.07119100212083841,0.06486486486486487,0.10804283197854567,0.5675675675675675,0.31962609462609465,13.917835569410112,0.0,False
129,129000,incremental,0.045395252994165865,0.0870967741935484,0.07469739463648671,0.41935483870967744,0.09272570691049349,0.09516129032258065,0.09923061729307432,0.7096774193548387,0.11960298750596363,16.3060250278459,0.0,False
130,130000,incremental,0.09120574923741327,0.1,0.1401430319069179,0.45454545454545453,0.13758210741091678,0.08787878787878789,0.1507878562221842,0.6363636363636364,0.26403132041676936,14.05470247090989,0.0,False
131,131000,incremental,0.03561419147529689,0.05777777777777778,0.059361816932857546,0.3333333333333333,0.0850535207583114,0.07111111111111111,0.0810966881037296,0.5777777777777777,0.13245607152469896,68.66222813995456,0.0,False
132,132000,incremental,0.09212315009973462,0.1326530612244898,0.15329632523510262,0.5918367346938775,0.1441637295662426,0.10204081632653061,0.1555327743493571,0.7142857142857143,0.322447901466351,14.953388011895024,0.0,False
133,133000,incremental,0.12331936962163002,0.12272727272727274,0.15700160488569828,0.6590909090909091,0.16746856309257052,0.09886363636363636,0.1638393159064275,0.7954545454545454,0.30300406664043034,13.664698540658513,0.0,False
134,134000,incremental,0.04688518535229957,0.11428571428571428,0.12075664149803093,0.5142857142857142,0.07721799395466132,0.09857142857142857,0.11697193773366171,0.6285714285714286,0.24935477221191507,13.598717471928305,0.0,False
135,135000,incremental,0.07193677528029965,0.11818181818181818,0.12872793094117535,0.48484848484848486,0.11482710528463579,0.10151515151515152,0.14035819125297805,0.6363636363636364,0.22039233048591336,13.623559930461306,0.0,False
136,136000,incremental,0.05463931672500903,0.12333333333333334,0.13402803731596233,0.5,0.07393891974815697,0.10666666666666667,0.133829977089984,0.6,0.23102283337577453,70.86007827612328,0.0,False
137,137000,incremental,0.06928121451524846,0.12000000000000001,0.14640336488616332,0.5428571428571428,0.10503944537218414,0.09857142857142857,0.14412465654348375,0.7714285714285715,0.3075544401296281,15.760732913425342,0.0,False
138,138000,incremental,0.0468220470095138,0.08604651162790697,0.0884189819475008,0.3953488372093023,0.08099707032919685,0.07325581395348837,0.09371066100743744,0.5116279069767442,0.15842221833653902,13.604579235481154,0.0,False
139,139000,incremental,0.03721203750812844,0.075,0.0755081048365144,0.425,0.06572476851369158,0.0675,0.07952051211220171,0.6,0.16629058441558442,13.643980574003754,0.0,False
140,140000,incremental,0.050455293026801205,0.10000000000000002,0.09725713774399991,0.4864864864864865,0.10150893997075501,0.0945945945945946,0.10878865116331099,0.7297297297297297,0.19826449826449827,13.601108526974103,425.4618116107476,True
