batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
13,13000,no_update,0.05334501363119577,0.20454545454545456,0.2103331271853999,0.6363636363636364,0.0874988952250494,0.17954545454545454,0.19724994720678515,0.6363636363636364,0.3212121212121212,11.860200828769669,63.092522179286846,13.467835728021372,11.85226788624652,12.10879711902187,112.38162374134627,0.0,False
14,14000,no_update,0.1048754098749576,0.14545454545454548,0.19752928659382327,0.5454545454545454,0.1323540353922653,0.11590909090909092,0.1866398646157298,0.6363636363636364,0.33650516150516147,11.88187252763027,65.11024773369788,13.577356881103306,11.95164869296334,12.354611462203147,114.87573729759795,0.0,False
15,15000,no_update,0.021466887077312466,0.2,0.23460428269341396,0.6363636363636364,0.04186613236014375,0.19545454545454544,0.21988394035923606,0.7272727272727273,0.4454545454545455,11.830463465555647,62.85303065477785,14.408643995737421,12.305383496050887,11.926988774386798,113.3245103865086,0.0,False
16,16000,no_update,0.01976813487991814,0.18,0.17564306686898448,0.5,0.061114508758803775,0.195,0.19288667129755727,0.6,0.27380952380952384,12.272077746737454,65.32304534302376,14.130420832971987,11.897122779723317,11.8561268620445,115.47879356450103,0.0,False
17,17000,no_update,0.02353395058257063,0.21250000000000002,0.20253938035754493,0.5,0.04662631150480159,0.203125,0.2003177692461684,0.5625,0.2651041666666667,11.897719055699827,62.95752127662862,14.652414338168358,11.844340136341405,11.74136020014099,113.0933550069792,0.0,False
18,18000,no_update,0.04851841103606717,0.1952380952380952,0.20182647350156063,0.6666666666666666,0.07903250998066691,0.1880952380952381,0.20290688131469312,0.7142857142857143,0.32029478458049887,11.772393357239748,65.25586401018388,13.640673602984682,12.274544557180217,12.149412309009778,115.09288783659831,0.0,False
19,19000,no_update,0.06771043755793353,0.17500000000000002,0.20099698951907588,0.6666666666666666,0.09694158740166557,0.14583333333333334,0.18925673961381706,0.6666666666666666,0.35299272486772487,11.822985157258163,67.36087929931374,13.868175891146914,11.710687411548536,11.682541208152351,116.44526896741971,0.0,False
20,20000,no_update,0.03242153652196728,0.2333333333333333,0.22429852484883017,0.5833333333333334,0.05612184926082986,0.2125,0.21370680114349902,0.5833333333333334,0.31527777777777777,11.706278429133699,58.59739016834085,13.343020060101878,11.671007592512114,11.672967537732122,106.99066378782067,0.0,False
21,21000,no_update,0.0385211286135549,0.35000000000000003,0.36822246559290034,0.75,0.08191759042349636,0.35,0.3636334911376689,0.875,0.5104166666666666,11.719939092615181,61.32741020767893,13.30339907348833,11.702081965489237,11.677462741316921,109.73029308058861,0.0,False
22,22000,no_update,0.05902207710224311,0.23809523809523808,0.26495479238194897,0.7619047619047619,0.08850177266577072,0.19285714285714284,0.22944342147962057,0.8095238095238095,0.5140417783274926,11.720556621119208,59.91223909305012,13.345194500102332,11.743546395097393,11.838608964676988,108.56014557404606,0.0,False
