batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained
42,42000,0.015261958997722097,0.002050113895216401,0.005777297123627599,0.004770992366412214,0.0011450381679389316,0.002157076192988522,0.011340941512125535,0.001711840228245364,0.004424233095343093,0.1768901569186876,124,418,701,1372,65679
43,43000,0.027309682187730968,0.003547671840354767,0.016714503333275905,0.0009716506630086877,0.000823045267489712,0.0013633383507784041,0.018087576048671148,0.0025936599423631124,0.011339383605974907,0.1440922190201729,100,365,694,1977,65679
44,44000,0.028711484593837537,0.0037815126050420172,0.01654892161234806,0.004878048780487805,0.0008130081300813008,0.002553760291022374,0.02059095106186519,0.002770083102493075,0.011780487145525181,0.1523545706371191,110,349,722,2570,65679
45,45000,0.031275221953188055,0.004842615012106538,0.016926843399577913,0.001859504132231405,0.0008264462809917356,0.001939202019026102,0.02040712468193384,0.003358778625954199,0.011389424752106862,0.16946564885496182,111,401,655,3096,65679
46,46000,0.025730337078651685,0.0044943820224719105,0.016876161304449053,0.01606905710491368,0.0023904382470119525,0.005856861793483288,0.022246168582375478,0.003735632183908046,0.012902247256672607,0.16091954022988506,112,376,696,3613,65679
47,47000,0.03247261345852895,0.003990610328638498,0.015310833590015392,0.007722007722007722,0.0015444015444015444,0.004707394279274145,0.023114355231143552,0.0030656934306569346,0.011301649967413957,0.15766423357664233,108,432,685,4114,65679
48,48000,0.02510460251046025,0.0031380753138075313,0.01283768423473009,0.0003192848020434227,0.0003831417624521073,0.0003262188415387777,0.016350924672981507,0.002165087956698241,0.00841888522576807,0.14073071718538566,104,365,739,4627,65679
49,49000,0.011940673705379587,0.0020361990950226246,0.007482452712085734,0.0,0.0,0.0,0.007465032217507463,0.001272984441301273,0.004677855868093203,0.15983026874115983,113,384,707,5089,65679
50,50000,0.02610084033613445,0.004,0.014946199105816354,0.009868421052631578,0.0015037593984962407,0.003800094471769934,0.019852181103990077,0.0030390738060781476,0.010655513385619035,0.15340086830680175,106,429,691,5534,65679
51,51000,0.01747311827956989,0.002304147465437788,0.009449748666618232,0.011567164179104477,0.0014925373134328358,0.006389302621553763,0.015218423551756885,0.0019943019943019944,0.008281373253402736,0.15954415954415954,112,392,702,5992,65679
