batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
49,49000,full_retrain,0.04610059440008645,0.14,0.15813513685502836,0.43333333333333335,0.07527890538983974,0.12000000000000001,0.14835250447378243,0.5333333333333333,0.3027001531606795,11.696815077621991,60.088236183253315,15.505950741567798,11.66408587105483,11.662277161317292,110.61736503481524,0.0,False
50,50000,full_retrain,0.11216790774447065,0.1631578947368421,0.222676985897167,0.47368421052631576,0.15170475176921347,0.14473684210526314,0.2182976769933532,0.631578947368421,0.4099900561119397,11.723756587089795,61.03593959083664,14.526035113038294,11.666351416861342,11.663332030786844,110.61541473861291,0.0,False
51,51000,full_retrain,0.04680982639642332,0.19310344827586207,0.20991547552977613,0.5862068965517241,0.11946808991089687,0.1620689655172414,0.19817401629352951,0.6551724137931034,0.37504105090311984,11.72201117932703,60.7573787902993,15.220940757842971,11.695248380128032,11.66228608612263,111.05786519371996,0.0,False
52,52000,full_retrain,0.02700380724640603,0.14285714285714285,0.1522172068987695,0.39285714285714285,0.05245706512036186,0.13035714285714287,0.14167957561994934,0.5357142857142857,0.2610805860805861,11.76377061434808,59.91911710068187,14.3711986247963,11.667113669566742,11.66147691877839,109.38267692817139,0.0,False
53,53000,full_retrain,0.026023455798919858,0.185,0.17116198735682114,0.5,0.08045483163826254,0.1775,0.17772876926221992,0.7,0.23731106612685554,11.699207085380525,59.58429757019212,14.66112448866852,11.659518591222717,11.659269006203399,109.26341674166729,0.0,False
54,54000,full_retrain,0.03247177040762432,0.185,0.1989529340031314,0.5,0.08186887430770037,0.195,0.20507491486913532,0.6,0.36583333333333334,11.716294822106121,59.691432149289184,14.680387910248616,11.66242400385542,11.663473035106176,109.41401192060552,0.0,False
55,55000,full_retrain,0.04501337141862197,0.09999999999999999,0.11497949412150163,0.4482758620689655,0.12038014571253246,0.10517241379310346,0.1346760441247919,0.6551724137931034,0.2340940190078121,11.718264349036556,60.61001423512957,14.459779331343903,11.6649057806395,11.662959815472718,110.11592351162224,0.0,False
56,56000,full_retrain,0.04055490637942447,0.1708333333333333,0.16654463532101663,0.5,0.06647179780613098,0.15208333333333332,0.15995371928631089,0.5416666666666666,0.2175595238095238,11.72001382115928,59.62059924274898,14.315481763116367,11.662012828927981,11.663592137223233,108.98169979317585,0.0,False
57,57000,full_retrain,0.04142670620156036,0.14375,0.15074320652476927,0.5,0.07782373191587899,0.13125,0.14882479923034336,0.59375,0.2804573592257416,11.7276578404657,59.68467489375628,14.742190894534435,11.662389691913244,11.662572774073787,109.47948609474344,0.0,False
58,58000,full_retrain,0.026913158698504417,0.11481481481481481,0.13379802840821145,0.37037037037037035,0.04190586345772104,0.10925925925925926,0.1254591984442228,0.4444444444444444,0.270079883805374,11.720088633981884,60.15259645519855,14.371559275305756,11.662576010540437,11.663314157361881,109.57013453238851,0.0,False
59,59000,full_retrain,0.0646979390297644,0.11481481481481483,0.1457076288564412,0.48148148148148145,0.08894719610981089,0.09259259259259259,0.1404888091607794,0.5185185185185185,0.3109801720912832,11.717269923550155,59.62200134657092,14.56749959743986,11.66220806447793,11.66188872436802,109.2308676564069,0.0,False
60,60000,full_retrain,0.0834201494168404,0.11212121212121212,0.13170736767725136,0.48484848484848486,0.11184867296884918,0.1090909090909091,0.1362010722738379,0.6060606060606061,0.2365421615421615,11.7175928470159,59.395914477788914,14.210671240189043,11.662238915188805,11.662468494211264,108.64888597439393,254508.23144973256,True
61,61000,full_retrain,0.029364972591937648,0.132,0.13732157888023586,0.52,0.05927262714974584,0.12599999999999997,0.135327449484023,0.56,0.24323565323565322,11.729833333307127,61.36273411838644,13.99940839741376,11.66450651091111,11.662583287663786,110.41906564768223,0.0,False
62,62000,full_retrain,0.05297755575258326,0.07777777777777778,0.10949763905732873,0.3333333333333333,0.07489507112403206,0.07777777777777778,0.1157178122624995,0.4166666666666667,0.18487103174603173,11.721412404686049,61.13735173973733,13.878928921906564,11.661289449182988,11.66187074452818,110.06085326004111,0.0,False
63,63000,full_retrain,0.08524087323981264,0.11875,0.17702055675493944,0.40625,0.09744554564289656,0.1,0.16035007569538284,0.4375,0.35091145833333337,11.717167965552555,63.979442112338525,14.069186114018528,11.663671491302097,11.662784341615051,113.09225202482675,0.0,False
64,64000,full_retrain,0.05644728255331627,0.11470588235294119,0.13961964085542924,0.4117647058823529,0.06837066858416808,0.09705882352941175,0.12736793518032993,0.4411764705882353,0.2477532679738562,11.720941030302079,60.26045031326532,14.09854703526836,11.665587465126137,11.661430642684323,109.40695648664621,0.0,False
65,65000,full_retrain,0.037144728798456636,0.12962962962962962,0.13359137384181283,0.5185185185185185,0.07067854955533183,0.12962962962962962,0.13637271222608546,0.6296296296296297,0.24207952541285874,11.72333757537558,60.63307288961539,14.014572711884554,11.661679376162581,11.6604344787552,109.69309703179331,0.0,False
